Timestamp,RawValue,FastSignal,SlowBaseline,PhasicSignal,Event
2025-09-10 17:08:11.737,57,28.50,28.50,0.00,
2025-09-10 17:08:11.737,53,38.08,36.70,1.39,
2025-09-10 17:08:11.737,57,43.86,41.80,2.06,
2025-09-10 17:08:11.737,53,46.14,44.05,2.10,
2025-09-10 17:08:11.737,57,48.40,46.22,2.18,
2025-09-10 17:08:11.737,53,49.22,47.19,2.03,
2025-09-10 17:08:11.737,57,50.43,48.43,2.00,
2025-09-10 17:08:11.737,53,50.79,48.94,1.85,
2025-09-10 17:08:11.737,57,51.55,49.75,1.80,
2025-09-10 17:08:11.737,54,51.83,50.14,1.69,
2025-09-10 17:08:11.737,57,52.36,50.71,1.65,
2025-09-10 17:08:11.737,54,52.51,50.97,1.55,
2025-09-10 17:08:11.737,57,52.91,51.40,1.51,
2025-09-10 17:08:11.737,54,53.00,51.57,1.42,
2025-09-10 17:08:11.737,57,53.30,51.92,1.39,
2025-09-10 17:08:11.737,54,53.35,52.04,1.31,
2025-09-10 17:08:11.737,57,53.60,52.32,1.28,
2025-09-10 17:08:11.737,54,53.62,52.41,1.22,
2025-09-10 17:08:11.737,57,53.83,52.64,1.19,
2025-09-10 17:08:11.737,54,53.84,52.70,1.14,
2025-09-10 17:08:11.737,56,53.96,52.85,1.10,
2025-09-10 17:08:11.737,54,53.96,52.90,1.06,
2025-09-10 17:08:11.745,56,54.06,53.03,1.03,
2025-09-10 17:08:11.798,55,54.11,53.11,0.99,
2025-09-10 17:08:11.847,56,54.19,53.22,0.97,
2025-09-10 17:08:11.896,55,54.23,53.29,0.94,
2025-09-10 17:08:11.945,56,54.31,53.39,0.92,
2025-09-10 17:08:11.998,55,54.33,53.44,0.89,
2025-09-10 17:08:12.048,56,54.40,53.53,0.87,
2025-09-10 17:08:12.097,55,54.42,53.58,0.85,
2025-09-10 17:08:12.146,55,54.44,53.62,0.82,
2025-09-10 17:08:12.199,55,54.46,53.66,0.80,
2025-09-10 17:08:12.248,55,54.48,53.70,0.78,
2025-09-10 17:08:12.297,56,54.53,53.77,0.77,
2025-09-10 17:08:12.351,55,54.55,53.80,0.75,
2025-09-10 17:08:12.400,56,54.60,53.86,0.73,
2025-09-10 17:08:12.449,55,54.61,53.89,0.72,
2025-09-10 17:08:12.498,57,54.68,53.97,0.71,
2025-09-10 17:08:12.551,55,54.69,54.00,0.69,
2025-09-10 17:08:12.601,57,54.76,54.07,0.68,
2025-09-10 17:08:12.650,55,54.76,54.09,0.67,
2025-09-10 17:08:12.699,57,54.83,54.16,0.66,
2025-09-10 17:08:12.752,54,54.80,54.16,0.64,
2025-09-10 17:08:12.801,57,54.86,54.22,0.64,
2025-09-10 17:08:12.850,55,54.87,54.24,0.63,
2025-09-10 17:08:12.900,58,54.95,54.32,0.63,
2025-09-10 17:08:12.953,55,54.95,54.33,0.61,
2025-09-10 17:08:13.002,58,55.02,54.41,0.61,
2025-09-10 17:08:13.051,54,55.00,54.40,0.60,
2025-09-10 17:08:13.100,58,55.07,54.47,0.60,
2025-09-10 17:08:13.153,55,55.07,54.48,0.58,
2025-09-10 17:08:13.203,58,55.14,54.55,0.59,
2025-09-10 17:08:13.252,55,55.13,54.56,0.57,
2025-09-10 17:08:13.301,58,55.20,54.62,0.58,
2025-09-10 17:08:13.354,55,55.19,54.63,0.56,
2025-09-10 17:08:13.403,58,55.25,54.69,0.57,
2025-09-10 17:08:13.452,55,55.25,54.69,0.56,
2025-09-10 17:08:13.502,58,55.31,54.75,0.56,
2025-09-10 17:08:13.555,54,55.28,54.74,0.54,
2025-09-10 17:08:13.604,58,55.34,54.79,0.55,
2025-09-10 17:08:13.653,55,55.33,54.79,0.53,
2025-09-10 17:08:13.706,58,55.38,54.85,0.54,
2025-09-10 17:08:13.756,55,55.38,54.85,0.53,
2025-09-10 17:08:13.805,57,55.41,54.88,0.53,
2025-09-10 17:08:13.854,55,55.40,54.88,0.52,
2025-09-10 17:08:13.907,57,55.43,54.91,0.52,
2025-09-10 17:08:13.956,55,55.42,54.92,0.51,
2025-09-10 17:08:14.005,57,55.45,54.95,0.51,
2025-09-10 17:08:14.055,55,55.44,54.95,0.50,
2025-09-10 17:08:14.108,57,55.47,54.98,0.50,
2025-09-10 17:08:14.157,56,55.48,54.99,0.49,
2025-09-10 17:08:14.206,57,55.51,55.02,0.49,
2025-09-10 17:08:14.257,56,55.52,55.03,0.48,
2025-09-10 17:08:14.308,57,55.54,55.06,0.48,
2025-09-10 17:08:14.358,56,55.55,55.07,0.48,
2025-09-10 17:08:14.407,56,55.56,55.08,0.47,
2025-09-10 17:08:14.456,56,55.56,55.09,0.47,
2025-09-10 17:08:14.509,56,55.57,55.11,0.47,
2025-09-10 17:08:14.558,57,55.59,55.13,0.46,
2025-09-10 17:08:14.608,56,55.60,55.14,0.46,
2025-09-10 17:08:14.657,57,55.62,55.16,0.46,
2025-09-10 17:08:14.710,56,55.63,55.17,0.46,
2025-09-10 17:08:14.759,57,55.65,55.20,0.45,
2025-09-10 17:08:14.808,56,55.66,55.21,0.45,
2025-09-10 17:08:14.858,57,55.68,55.23,0.45,
2025-09-10 17:08:14.912,55,55.67,55.22,0.44,
2025-09-10 17:08:14.960,58,55.70,55.26,0.44,
2025-09-10 17:08:15.009,55,55.69,55.25,0.44,
2025-09-10 17:08:15.062,58,55.72,55.28,0.44,
2025-09-10 17:08:15.112,55,55.71,55.28,0.43,
2025-09-10 17:08:15.161,58,55.75,55.31,0.44,
2025-09-10 17:08:15.210,55,55.74,55.31,0.43,
2025-09-10 17:08:15.263,58,55.77,55.34,0.43,
2025-09-10 17:08:15.312,55,55.76,55.33,0.42,
2025-09-10 17:08:15.361,59,55.80,55.37,0.43,
2025-09-10 17:08:15.413,55,55.79,55.37,0.42,
2025-09-10 17:08:15.464,59,55.84,55.40,0.43,
2025-09-10 17:08:15.513,56,55.84,55.41,0.43,
2025-09-10 17:08:15.562,59,55.88,55.45,0.43,
2025-09-10 17:08:15.613,55,55.87,55.44,0.43,
2025-09-10 17:08:15.664,59,55.91,55.48,0.43,
2025-09-10 17:08:15.713,56,55.91,55.48,0.43,
2025-09-10 17:08:15.763,60,55.97,55.53,0.44,
2025-09-10 17:08:15.812,56,55.97,55.53,0.44,
2025-09-10 17:08:15.865,60,56.02,55.57,0.45,
2025-09-10 17:08:15.915,56,56.02,55.58,0.44,
2025-09-10 17:08:15.963,60,56.07,55.62,0.46,
2025-09-10 17:08:16.013,57,56.09,55.63,0.46,
2025-09-10 17:08:16.066,60,56.14,55.67,0.47,
2025-09-10 17:08:16.115,57,56.15,55.68,0.47,
2025-09-10 17:08:16.164,60,56.20,55.72,0.48,
2025-09-10 17:08:16.213,57,56.21,55.73,0.48,
2025-09-10 17:08:16.266,59,56.25,55.76,0.49,
2025-09-10 17:08:16.316,57,56.26,55.77,0.48,
2025-09-10 17:08:16.365,59,56.29,55.80,0.49,
2025-09-10 17:08:16.418,57,56.30,55.81,0.49,
2025-09-10 17:08:16.467,59,56.34,55.84,0.50,
2025-09-10 17:08:16.516,57,56.35,55.85,0.50,
2025-09-10 17:08:16.565,59,56.38,55.88,0.50,
2025-09-10 17:08:16.619,57,56.39,55.89,0.50,
2025-09-10 17:08:16.668,58,56.41,55.90,0.51,
2025-09-10 17:08:16.717,58,56.43,55.92,0.51,
2025-09-10 17:08:16.766,58,56.45,55.94,0.51,
2025-09-10 17:08:16.819,58,56.47,55.95,0.51,
2025-09-10 17:08:16.868,58,56.49,55.97,0.52,
2025-09-10 17:08:16.918,58,56.51,55.99,0.52,
2025-09-10 17:08:16.967,57,56.51,55.99,0.52,
2025-09-10 17:08:17.020,58,56.53,56.01,0.52,
2025-09-10 17:08:17.069,57,56.54,56.02,0.52,
2025-09-10 17:08:17.118,59,56.57,56.04,0.52,
2025-09-10 17:08:17.168,57,56.57,56.05,0.52,
2025-09-10 17:08:17.221,59,56.60,56.07,0.53,
2025-09-10 17:08:17.270,57,56.60,56.08,0.53,
2025-09-10 17:08:17.319,60,56.65,56.11,0.54,
2025-09-10 17:08:17.368,57,56.65,56.11,0.54,
2025-09-10 17:08:17.421,60,56.69,56.14,0.55,
2025-09-10 17:08:17.471,57,56.69,56.15,0.54,
2025-09-10 17:08:17.520,60,56.73,56.18,0.55,
2025-09-10 17:08:17.572,57,56.73,56.18,0.55,
2025-09-10 17:08:17.622,61,56.78,56.22,0.57,
2025-09-10 17:08:17.671,57,56.79,56.22,0.56,
2025-09-10 17:08:17.721,61,56.84,56.26,0.58,
2025-09-10 17:08:17.774,56,56.83,56.26,0.57,
2025-09-10 17:08:17.823,61,56.87,56.29,0.59,
2025-09-10 17:08:17.872,57,56.88,56.29,0.58,
2025-09-10 17:08:17.921,61,56.92,56.33,0.60,
2025-09-10 17:08:17.974,56,56.91,56.32,0.59,
2025-09-10 17:08:18.024,61,56.96,56.36,0.60,
2025-09-10 17:08:18.073,57,56.96,56.36,0.60,
2025-09-10 17:08:18.122,61,57.01,56.39,0.62,
2025-09-10 17:08:18.175,57,57.01,56.40,0.61,
2025-09-10 17:08:18.224,61,57.05,56.43,0.63,
2025-09-10 17:08:18.273,57,57.05,56.43,0.62,
2025-09-10 17:08:18.323,61,57.10,56.46,0.64,
2025-09-10 17:08:18.376,57,57.10,56.46,0.63,
2025-09-10 17:08:18.425,61,57.14,56.49,0.65,
2025-09-10 17:08:18.474,57,57.14,56.50,0.64,
2025-09-10 17:08:18.523,60,57.17,56.52,0.65,
2025-09-10 17:08:18.576,57,57.17,56.52,0.65,
2025-09-10 17:08:18.626,60,57.20,56.54,0.66,
2025-09-10 17:08:18.675,57,57.20,56.55,0.65,
2025-09-10 17:08:18.724,60,57.23,56.57,0.66,
2025-09-10 17:08:18.780,57,57.23,56.57,0.66,
2025-09-10 17:08:18.826,60,57.26,56.59,0.67,
2025-09-10 17:08:18.875,57,57.26,56.59,0.66,
2025-09-10 17:08:18.925,59,57.28,56.61,0.67,
2025-09-10 17:08:18.978,58,57.28,56.62,0.67,
2025-09-10 17:08:19.027,59,57.30,56.63,0.67,
2025-09-10 17:08:19.076,58,57.31,56.64,0.67,
2025-09-10 17:08:19.129,59,57.33,56.65,0.68,
2025-09-10 17:08:19.182,58,57.34,56.66,0.67,
2025-09-10 17:08:19.228,59,57.35,56.68,0.68,
2025-09-10 17:08:19.282,58,57.36,56.68,0.68,
2025-09-10 17:08:19.330,58,57.37,56.69,0.68,
2025-09-10 17:08:19.380,59,57.39,56.70,0.68,
2025-09-10 17:08:19.428,58,57.39,56.71,0.68,
2025-09-10 17:08:19.478,59,57.41,56.72,0.68,
2025-09-10 17:08:19.531,58,57.41,56.73,0.68,
2025-09-10 17:08:19.580,60,57.44,56.75,0.69,
2025-09-10 17:08:19.629,57,57.44,56.75,0.69,
2025-09-10 17:08:19.678,60,57.46,56.77,0.69,
2025-09-10 17:08:19.731,57,57.46,56.77,0.69,
2025-09-10 17:08:19.781,60,57.48,56.79,0.70,
2025-09-10 17:08:19.830,57,57.48,56.79,0.69,
2025-09-10 17:08:19.879,61,57.52,56.81,0.70,
2025-09-10 17:08:19.932,57,57.51,56.81,0.70,
2025-09-10 17:08:19.981,61,57.55,56.84,0.71,
2025-09-10 17:08:20.030,57,57.54,56.84,0.70,
2025-09-10 17:08:20.081,61,57.58,56.86,0.72,
2025-09-10 17:08:20.133,57,57.57,56.86,0.71,
2025-09-10 17:08:20.182,62,57.61,56.89,0.73,
2025-09-10 17:08:20.231,57,57.61,56.89,0.72,
2025-09-10 17:08:20.284,62,57.65,56.92,0.74,
2025-09-10 17:08:20.334,57,57.65,56.92,0.73,
2025-09-10 17:08:20.383,62,57.69,56.94,0.75,
2025-09-10 17:08:20.432,57,57.68,56.94,0.74,
2025-09-10 17:08:20.485,62,57.73,56.97,0.76,
2025-09-10 17:08:20.538,57,57.72,56.97,0.75,
2025-09-10 17:08:20.583,62,57.77,57.00,0.77,
2025-09-10 17:08:20.633,57,57.76,57.00,0.76,
2025-09-10 17:08:20.686,62,57.80,57.02,0.78,
2025-09-10 17:08:20.735,58,57.80,57.03,0.78,
2025-09-10 17:08:20.784,61,57.84,57.05,0.79,
2025-09-10 17:08:20.833,57,57.83,57.05,0.78,
2025-09-10 17:08:20.886,61,57.86,57.06,0.80,
2025-09-10 17:08:20.939,58,57.86,57.07,0.79,
2025-09-10 17:08:20.987,61,57.89,57.09,0.81,
2025-09-10 17:08:21.034,58,57.90,57.09,0.80,
2025-09-10 17:08:21.087,61,57.93,57.11,0.82,
2025-09-10 17:08:21.140,58,57.93,57.12,0.81,
2025-09-10 17:08:21.187,61,57.96,57.14,0.83,
2025-09-10 17:08:21.239,58,57.96,57.14,0.82,
2025-09-10 17:08:21.288,60,57.98,57.15,0.83,
2025-09-10 17:08:21.337,58,57.98,57.16,0.82,
2025-09-10 17:08:21.386,60,58.00,57.17,0.83,
2025-09-10 17:08:21.435,58,58.00,57.17,0.83,
2025-09-10 17:08:21.489,60,58.02,57.19,0.83,
2025-09-10 17:08:21.538,59,58.03,57.20,0.84,
2025-09-10 17:08:21.587,59,58.04,57.20,0.84,
2025-09-10 17:08:21.640,59,58.05,57.21,0.84,
2025-09-10 17:08:21.690,59,58.06,57.22,0.84,
2025-09-10 17:08:21.738,59,58.07,57.23,0.84,
2025-09-10 17:08:21.788,59,58.08,57.24,0.84,
2025-09-10 17:08:21.841,59,58.09,57.25,0.84,
2025-09-10 17:08:21.890,59,58.10,57.25,0.84,
2025-09-10 17:08:21.939,60,58.11,57.27,0.85,
2025-09-10 17:08:21.988,58,58.11,57.27,0.84,
2025-09-10 17:08:22.041,60,58.13,57.28,0.85,
2025-09-10 17:08:22.091,58,58.13,57.28,0.85,
2025-09-10 17:08:22.140,61,58.16,57.30,0.86,
2025-09-10 17:08:22.189,58,58.16,57.30,0.85,
2025-09-10 17:08:22.242,61,58.18,57.32,0.86,
2025-09-10 17:08:22.291,58,58.18,57.32,0.86,
2025-09-10 17:08:22.341,61,58.21,57.34,0.87,
2025-09-10 17:08:22.390,58,58.20,57.34,0.86,
2025-09-10 17:08:22.443,62,58.24,57.36,0.88,
2025-09-10 17:08:22.492,58,58.24,57.36,0.87,
2025-09-10 17:08:22.541,62,58.27,57.38,0.89,
2025-09-10 17:08:22.591,58,58.27,57.39,0.88,
2025-09-10 17:08:22.644,62,58.31,57.41,0.90,
2025-09-10 17:08:22.693,58,58.30,57.41,0.89,
2025-09-10 17:08:22.742,62,58.34,57.43,0.91,
2025-09-10 17:08:22.791,58,58.33,57.43,0.90,
2025-09-10 17:08:22.844,62,58.37,57.45,0.92,
2025-09-10 17:08:22.894,58,58.36,57.45,0.91,
2025-09-10 17:08:22.943,63,58.41,57.48,0.93,
2025-09-10 17:08:22.996,58,58.40,57.48,0.93,
2025-09-10 17:08:23.045,62,58.44,57.50,0.94,
2025-09-10 17:08:23.094,58,58.43,57.50,0.94,
2025-09-10 17:08:23.147,62,58.47,57.52,0.95,
2025-09-10 17:08:23.203,58,58.46,57.52,0.94,
2025-09-10 17:08:23.247,62,58.50,57.54,0.96,
2025-09-10 17:08:23.295,58,58.49,57.54,0.95,
2025-09-10 17:08:23.344,62,58.52,57.56,0.97,
2025-09-10 17:08:23.397,58,58.52,57.56,0.96,
2025-09-10 17:08:23.446,62,58.55,57.58,0.98,
2025-09-10 17:08:23.496,58,58.55,57.58,0.97,
2025-09-10 17:08:23.545,61,58.57,57.59,0.98,
2025-09-10 17:08:23.598,58,58.57,57.59,0.97,
2025-09-10 17:08:23.647,61,58.59,57.61,0.98,
2025-09-10 17:08:23.696,58,58.58,57.61,0.97,
2025-09-10 17:08:23.746,61,58.61,57.62,0.98,
2025-09-10 17:08:23.799,58,58.60,57.62,0.98,
2025-09-10 17:08:23.848,60,58.61,57.63,0.98,
2025-09-10 17:08:23.897,59,58.62,57.64,0.98,
2025-09-10 17:08:23.946,60,58.63,57.65,0.98,
2025-09-10 17:08:23.999,59,58.63,57.65,0.98,
2025-09-10 17:08:24.049,60,58.65,57.66,0.98,
2025-09-10 17:08:24.098,59,58.65,57.67,0.98,
2025-09-10 17:08:24.147,60,58.66,57.68,0.99,
2025-09-10 17:08:24.200,59,58.66,57.68,0.98,
2025-09-10 17:08:24.249,59,58.67,57.69,0.98,
2025-09-10 17:08:24.298,59,58.67,57.69,0.98,
2025-09-10 17:11:25.569,42,21.00,21.00,0.00,
2025-09-10 17:11:25.569,44,29.67,28.69,0.98,
2025-09-10 17:11:25.569,42,33.32,32.03,1.29,
2025-09-10 17:11:25.569,45,36.11,34.63,1.48,
2025-09-10 17:11:25.569,43,37.50,36.03,1.47,
2025-09-10 17:11:25.569,45,38.80,37.32,1.48,
2025-09-10 17:11:25.569,44,39.59,38.16,1.43,
2025-09-10 17:11:25.569,47,40.59,39.15,1.44,
2025-09-10 17:11:25.569,46,41.25,39.84,1.42,
2025-09-10 17:11:25.569,48,42.01,40.58,1.43,
2025-09-10 17:11:25.569,46,42.42,41.04,1.39,
2025-09-10 17:11:25.569,48,42.96,41.57,1.38,
2025-09-10 17:11:25.569,46,43.23,41.89,1.34,
2025-09-10 17:11:25.569,48,43.63,42.30,1.32,
2025-09-10 17:11:25.569,46,43.81,42.53,1.28,
2025-09-10 17:11:25.569,48,44.12,42.86,1.26,
2025-09-10 17:11:25.569,46,44.25,43.03,1.22,
2025-09-10 17:11:25.569,48,44.50,43.30,1.20,
2025-09-10 17:11:25.569,46,44.59,43.43,1.16,
2025-09-10 17:11:25.569,49,44.86,43.70,1.16,
2025-09-10 17:11:25.569,46,44.92,43.80,1.12,
2025-09-10 17:11:25.569,48,45.09,43.99,1.10,
2025-09-10 17:11:25.574,46,45.14,44.07,1.07,
2025-09-10 17:11:25.627,48,45.28,44.23,1.05,
2025-09-10 17:11:25.676,46,45.32,44.30,1.02,
2025-09-10 17:11:25.725,48,45.44,44.44,1.00,
2025-09-10 17:11:25.777,46,45.47,44.49,0.97,
2025-09-10 17:11:25.827,48,45.58,44.62,0.96,
2025-09-10 17:11:25.877,46,45.59,44.66,0.93,
2025-09-10 17:11:25.926,48,45.69,44.77,0.92,
2025-09-10 17:11:25.975,46,45.70,44.81,0.89,
2025-09-10 17:11:26.028,48,45.79,44.91,0.88,
2025-09-10 17:11:26.077,47,45.83,44.97,0.86,
2025-09-10 17:11:26.126,48,45.91,45.06,0.85,
2025-09-10 17:11:26.176,47,45.95,45.11,0.84,
2025-09-10 17:11:26.229,48,46.02,45.19,0.83,
2025-09-10 17:11:26.278,47,46.05,45.24,0.81,
2025-09-10 17:11:26.327,48,46.11,45.31,0.80,
2025-09-10 17:11:26.376,47,46.14,45.35,0.79,
2025-09-10 17:11:26.429,49,46.23,45.44,0.79,
2025-09-10 17:11:26.479,48,46.28,45.50,0.78,
2025-09-10 17:11:26.528,49,46.36,45.58,0.78,
2025-09-10 17:11:26.583,48,46.41,45.64,0.77,
2025-09-10 17:11:26.630,49,46.48,45.71,0.77,
2025-09-10 17:11:26.679,48,46.52,45.76,0.76,
2025-09-10 17:11:26.729,49,46.59,45.83,0.76,
2025-09-10 17:11:26.783,49,46.66,45.90,0.76,
2025-09-10 17:11:26.831,49,46.72,45.96,0.75,
2025-09-10 17:11:26.880,49,46.78,46.03,0.75,
2025-09-10 17:11:26.929,50,46.86,46.10,0.76,
2025-09-10 17:11:26.982,49,46.92,46.16,0.76,
2025-09-10 17:11:27.032,49,46.97,46.21,0.75,
2025-09-10 17:11:27.081,49,47.02,46.27,0.75,
2025-09-10 17:11:27.130,48,47.04,46.30,0.75,
2025-09-10 17:11:27.183,49,47.09,46.35,0.74,
2025-09-10 17:11:27.232,48,47.11,46.38,0.74,
2025-09-10 17:11:27.281,49,47.16,46.42,0.73,
2025-09-10 17:11:27.331,48,47.17,46.45,0.73,
2025-09-10 17:11:27.384,49,47.22,46.49,0.72,
2025-09-10 17:11:27.433,48,47.23,46.52,0.72,
2025-09-10 17:11:27.482,49,47.27,46.56,0.71,
2025-09-10 17:11:27.531,48,47.29,46.58,0.71,
2025-09-10 17:11:27.585,50,47.34,46.63,0.71,
2025-09-10 17:11:27.634,48,47.36,46.66,0.70,
2025-09-10 17:11:27.683,50,47.41,46.71,0.71,
2025-09-10 17:11:27.734,48,47.42,46.73,0.70,
2025-09-10 17:11:27.785,50,47.48,46.77,0.70,
2025-09-10 17:11:27.834,48,47.49,46.79,0.69,
2025-09-10 17:11:27.884,50,47.54,46.84,0.70,
2025-09-10 17:11:27.937,48,47.54,46.86,0.69,
2025-09-10 17:11:27.986,50,47.59,46.90,0.69,
2025-09-10 17:11:28.035,48,47.60,46.91,0.68,
2025-09-10 17:11:28.084,50,47.64,46.96,0.69,
2025-09-10 17:11:28.138,48,47.65,46.97,0.68,
2025-09-10 17:11:28.187,50,47.69,47.01,0.68,
2025-09-10 17:11:28.236,48,47.70,47.02,0.68,
2025-09-10 17:11:28.285,51,47.76,47.08,0.68,
2025-09-10 17:11:28.338,48,47.76,47.09,0.67,
2025-09-10 17:11:28.387,51,47.82,47.14,0.68,
2025-09-10 17:11:28.437,48,47.82,47.15,0.67,
2025-09-10 17:11:28.486,51,47.88,47.19,0.68,
2025-09-10 17:11:28.539,48,47.88,47.20,0.67,
2025-09-10 17:11:28.588,51,47.93,47.25,0.68,
2025-09-10 17:11:28.637,48,47.93,47.26,0.67,
2025-09-10 17:11:28.687,51,47.98,47.30,0.68,
2025-09-10 17:11:28.740,48,47.98,47.31,0.67,
2025-09-10 17:11:28.789,51,48.03,47.35,0.68,
2025-09-10 17:11:28.838,48,48.03,47.36,0.67,
2025-09-10 17:11:28.887,51,48.08,47.40,0.68,
2025-09-10 17:11:28.940,48,48.08,47.41,0.67,
2025-09-10 17:11:28.989,51,48.12,47.45,0.68,
2025-09-10 17:11:29.039,48,48.12,47.45,0.67,
2025-09-10 17:11:29.088,51,48.17,47.49,0.67,
2025-09-10 17:11:29.141,49,48.18,47.51,0.67,
2025-09-10 17:11:29.190,51,48.22,47.55,0.68,
2025-09-10 17:11:29.240,49,48.24,47.56,0.67,
2025-09-10 17:11:29.293,51,48.28,47.60,0.68,
2025-09-10 17:11:29.342,49,48.29,47.61,0.68,
2025-09-10 17:11:29.391,50,48.31,47.63,0.68,
2025-09-10 17:11:29.440,49,48.32,47.65,0.68,
2025-09-10 17:11:29.493,50,48.35,47.67,0.68,
2025-09-10 17:11:29.542,49,48.36,47.68,0.67,
2025-09-10 17:11:29.592,50,48.38,47.71,0.67,
2025-09-10 17:11:29.641,49,48.39,47.72,0.67,
2025-09-10 17:11:29.694,50,48.41,47.74,0.67,
2025-09-10 17:11:29.743,49,48.42,47.75,0.67,
2025-09-10 17:11:29.792,50,48.44,47.77,0.67,
2025-09-10 17:11:29.842,49,48.45,47.79,0.66,
2025-09-10 17:11:29.895,50,48.47,47.81,0.67,
2025-09-10 17:11:29.944,49,48.48,47.82,0.66,
2025-09-10 17:11:29.993,50,48.50,47.84,0.66,
2025-09-10 17:11:30.042,49,48.51,47.85,0.66,
2025-09-10 17:11:30.095,50,48.53,47.87,0.66,
2025-09-10 17:11:30.145,50,48.55,47.89,0.66,
2025-09-10 17:11:30.194,51,48.58,47.91,0.66,
2025-09-10 17:11:30.243,50,48.60,47.93,0.67,
2025-09-10 17:11:30.296,50,48.61,47.95,0.67,
2025-09-10 17:11:30.345,51,48.64,47.97,0.67,
2025-09-10 17:11:30.394,50,48.66,47.99,0.67,
2025-09-10 17:11:30.444,50,48.68,48.01,0.67,
2025-09-10 17:11:30.497,50,48.70,48.02,0.67,
2025-09-10 17:11:30.546,51,48.73,48.05,0.68,
2025-09-10 17:11:30.595,50,48.74,48.07,0.68,
2025-09-10 17:11:30.648,51,48.77,48.09,0.68,
2025-09-10 17:11:30.697,50,48.79,48.10,0.68,
2025-09-10 17:11:30.747,51,48.81,48.13,0.69,
2025-09-10 17:11:30.796,50,48.83,48.14,0.68,
2025-09-10 17:11:30.849,51,48.85,48.17,0.69,
2025-09-10 17:11:30.900,50,48.87,48.18,0.69,
2025-09-10 17:11:30.947,51,48.89,48.20,0.69,
2025-09-10 17:11:30.996,49,48.90,48.21,0.69,
2025-09-10 17:11:31.050,51,48.92,48.23,0.69,
2025-09-10 17:11:31.100,49,48.92,48.23,0.69,
2025-09-10 17:11:31.148,51,48.95,48.26,0.69,
2025-09-10 17:11:31.197,49,48.95,48.26,0.69,
2025-09-10 17:11:31.250,51,48.97,48.28,0.69,
2025-09-10 17:11:31.302,49,48.97,48.29,0.69,
2025-09-10 17:11:31.350,51,49.00,48.31,0.69,
2025-09-10 17:11:31.401,49,49.00,48.31,0.68,
2025-09-10 17:11:31.451,51,49.02,48.33,0.69,
2025-09-10 17:11:31.500,49,49.02,48.34,0.68,
2025-09-10 17:11:31.549,51,49.04,48.35,0.69,
2025-09-10 17:11:31.599,49,49.04,48.36,0.68,
2025-09-10 17:11:31.652,51,49.06,48.38,0.68,
2025-09-10 17:11:31.701,49,49.06,48.38,0.68,
2025-09-10 17:11:31.750,51,49.08,48.40,0.68,
2025-09-10 17:11:31.803,49,49.08,48.40,0.68,
2025-09-10 17:11:31.852,52,49.11,48.43,0.69,
2025-09-10 17:11:31.902,49,49.11,48.43,0.68,
2025-09-10 17:11:31.951,52,49.14,48.46,0.69,
2025-09-10 17:11:32.004,49,49.14,48.46,0.68,
2025-09-10 17:11:32.053,52,49.17,48.48,0.69,
2025-09-10 17:11:32.102,49,49.17,48.49,0.68,
2025-09-10 17:11:32.152,52,49.20,48.51,0.69,
2025-09-10 17:11:32.205,49,49.20,48.51,0.69,
2025-09-10 17:11:32.254,52,49.23,48.54,0.69,
2025-09-10 17:11:32.303,49,49.23,48.54,0.69,
2025-09-10 17:11:32.352,52,49.26,48.56,0.70,
2025-09-10 17:11:32.405,49,49.25,48.56,0.69,
2025-09-10 17:11:32.455,52,49.28,48.59,0.70,
